Circle Number: 146682
------------------------------------------------------------
Angular: 220.62047094106674, First Return Dist: 12464272, First Return Amp: 5000, x: -9460.865398680759, y: -8114.807600801711
Angular: 214.88769099116325, First Return Dist: 12499272, First Return Amp: 5000, x: -10252.83749756009, y: -7149.204415780107
Angular: 218.47887083888054, First Return Dist: 12499272, First Return Amp: 5000, x: -9784.900975299248, y: -7777.371884741775
Angular: 222.07005068659782, First Return Dist: 12499272, First Return Amp: 5000, x: -9278.536849788235, y: -8374.99578848287
Angular: 225.66123053431508, First Return Dist: 12499272, First Return Amp: 5000, x: -8735.733731822855, y: -8939.729117634177
Angular: 229.2524103820324, First Return Dist: 12499272, First Return Amp: 5000, x: -8158.623336676727, y: -9469.354031834375
Angular: 232.8435902297497, First Return Dist: 12499272, First Return Amp: 5000, x: -7549.472112355037, y: -9961.790569709725
Angular: 236.43477007746696, First Return Dist: 12499272, First Return Amp: 5000, x: -6910.672338721088, y: -10415.104817370742
Angular: 240.02594992518425, First Return Dist: 12499272, First Return Amp: 5000, x: -6244.732732451655, y: -10827.516503346043
Angular: 243.61712977290154, First Return Dist: 12499272, First Return Amp: 5000, x: -5554.268594717693, y: -11197.405990126317
Angular: 247.20830962061882, First Return Dist: 12499272, First Return Amp: 5000, x: -4841.9915402826355, y: -11523.320634861091
Angular: 250.7994894683361, First Return Dist: 12499272, First Return Amp: 5000, x: -4110.69884835463, y: -11803.980494228204
Angular: 254.3906693160534, First Return Dist: 12499272, First Return Amp: 5000, x: -3363.262477014419, y: -12038.28335107173
Angular: 257.9818491637707, First Return Dist: 12499272, First Return Amp: 5000, x: -2602.6177843616824, y: -12225.309043067513
Angular: 261.57302901148796, First Return Dist: 12499272, First Return Amp: 5000, x: -1831.7520006747327, y: -12364.323076416602
Angular: 265.16420885920525, First Return Dist: 12499272, First Return Amp: 5000, x: -1053.6924968558856, y: -12454.779510374867
Angular: 268.75538870692253, First Return Dist: 12499272, First Return Amp: 5000, x: -271.49489523522334, y: -12496.323101290443
Angular: 272.3465685546398, First Return Dist: 12499272, First Return Amp: 5000, x: 511.76893057562467, y: -12488.790697728964
Angular: 275.9377484023571, First Return Dist: 12499272, First Return Amp: 5000, x: 1293.0229196523594, y: -12432.21188120753
Angular: 279.5289282500744, First Return Dist: 12499272, First Return Amp: 5000, x: 2069.1989041713364, y: -12326.808850021167
Angular: 283.1201080977917, First Return Dist: 12499272, First Return Amp: 5000, x: 2837.2486588249412, y: -12172.995546617934
Angular: 286.71128794550896, First Return Dist: 12499272, First Return Amp: 5000, x: 3594.1558719179575, y: -11971.376031949781
Angular: 290.30246779322624, First Return Dist: 12499272, First Return Amp: 5000, x: 4336.947991131754, y: -11722.742113183342
Angular: 293.8936476409435, First Return Dist: 12499272, First Return Amp: 5000, x: 5062.707897435009, y: -11428.070234087347
Angular: 297.4848274886608, First Return Dist: 12499272, First Return Amp: 5000, x: 5768.58536129503, y: -11088.517640308677
Angular: 301.0760073363781, First Return Dist: 12499272, First Return Amp: 5000, x: 6451.808236198231, y: -10705.417834597054
Angular: 304.6671871840954, First Return Dist: 12499272, First Return Amp: 5000, x: 7109.69334552028, y: -10280.275339826685
Angular: 308.25836703181267, First Return Dist: 12499272, First Return Amp: 5000, x: 7739.657019990651, y: -9814.7597903817
Angular: 311.84954687952995, First Return Dist: 12499272, First Return Amp: 5000, x: 8339.225244368332, y: -9310.699375110007
Angular: 315.44072672724724, First Return Dist: 12499272, First Return Amp: 5000, x: 8906.043373480528, y: -8770.073657596471
Angular: 319.0319065749645, First Return Dist: 12499272, First Return Amp: 5000, x: 9437.885379467016, y: -8195.005801951987
Angular: 322.6230864226818, First Return Dist: 12499272, First Return Amp: 5000, x: 9932.662593914136, y: -7587.7542346495975
Angular: 326.2142662703991, First Return Dist: 12499272, First Return Amp: 5000, x: 10388.43191054602, y: -6950.7037751535045
Angular: 329.8054461181164, First Return Dist: 12499272, First Return Amp: 5000, x: 10803.403416259058, y: -6286.356270173219
Angular: 333.39662596583366, First Return Dist: 12499272, First Return Amp: 5000, x: 11175.947420530889, y: -5597.320768324158
Angular: 336.98780581355095, First Return Dist: 12499272, First Return Amp: 5000, x: 11504.600855597671, y: -4886.3032737812455
Angular: 340.57898566126823, First Return Dist: 12499272, First Return Amp: 5000, x: 11788.073022264647, y: -4156.096119165249
Angular: 344.1701655089855, First Return Dist: 12499272, First Return Amp: 5000, x: 12025.25065878491, y: -3409.5669993970114
Angular: 347.7613453567028, First Return Dist: 12499272, First Return Amp: 5000, x: 12215.202312899606, y: -2649.647709586332
Angular: 351.3525252044201, First Return Dist: 12499272, First Return Amp: 5000, x: 12357.181999869657, y: -1879.322631184257
Angular: 354.9437050521374, First Return Dist: 12499272, First Return Amp: 5000, x: 12450.632132132934, y: -1101.6170116165215
Angular: 358.53488489985466, First Return Dist: 12499272, First Return Amp: 5000, x: 12495.185709081525, y: -319.5850834266535

Circle Number: 146718
------------------------------------------------------------
Angular: 188.86740237474442, First Return Dist: 12500272, First Return Amp: 5000, x: -12350.865325986753, y: -1926.8953716593298
Angular: 192.45858222246167, First Return Dist: 12500272, First Return Amp: 5000, x: -12205.918234422681, y: -2696.7313786456284
Angular: 196.04976207017899, First Return Dist: 12500272, First Return Amp: 5000, x: -12013.035636469684, y: -3455.9766884186974
Angular: 199.6409419178963, First Return Dist: 12500272, First Return Amp: 5000, x: -11772.97502737137, y: -4201.649566405324
Angular: 203.23212176561356, First Return Dist: 12500272, First Return Amp: 5000, x: -11486.679181496727, y: -4930.821580158186
Angular: 206.82330161333084, First Return Dist: 12500272, First Return Amp: 5000, x: -11155.272449843795, y: -5640.629099997628
Angular: 210.41448146104813, First Return Dist: 12500272, First Return Amp: 5000, x: -10780.056344449387, y: -6328.284545157598
Angular: 214.0056613087654, First Return Dist: 12500272, First Return Amp: 5000, x: -10362.504427045777, y: -6991.087331269772
Angular: 217.5968411564827, First Return Dist: 12500272, First Return Amp: 5000, x: -9904.256522037802, y: -7626.434476192376
Angular: 221.18802100419998, First Return Dist: 12500272, First Return Amp: 5000, x: -9407.112276527505, y: -8231.830822532102
Angular: 224.77920085191724, First Return Dist: 12500272, First Return Amp: 5000, x: -8873.024092677437, y: -8804.89883671299
Angular: 228.37038069963455, First Return Dist: 12500272, First Return Amp: 5000, x: -8304.089460169032, y: -9343.387946108925
Angular: 231.96156054735187, First Return Dist: 12500272, First Return Amp: 5000, x: -7702.542718868226, y: -9845.183377570684
Angular: 235.55274039506912, First Return Dist: 12500272, First Return Amp: 5000, x: -7070.746284048269, y: -10308.314462636536
Angular: 239.1439202427864, First Return Dist: 12500272, First Return Amp: 5000, x: -6411.181368630295, y: -10730.962376810003
Angular: 242.7351000905037, First Return Dist: 12500272, First Return Amp: 5000, x: -5726.438238877753, y: -11111.467282510563
Angular: 246.32627993822098, First Return Dist: 12500272, First Return Amp: 5000, x: -5019.206041812653, y: -11448.334847645545
Angular: 249.91745978593826, First Return Dist: 12500272, First Return Amp: 5000, x: -4292.262244303927, y: -11740.242114203054
Angular: 253.50863963365555, First Return Dist: 12500272, First Return Amp: 5000, x: -3548.4617253029473, y: -11986.042693818676
Angular: 257.09981948137283, First Return Dist: 12500272, First Return Amp: 5000, x: -2790.72556406373, y: -12184.771269911684
Angular: 260.6909993290901, First Return Dist: 12500272, First Return Amp: 5000, x: -2022.0295683789032, y: -12335.647388709904
Angular: 264.2821791768074, First Return Dist: 12500272, First Return Amp: 5000, x: -1245.3925878839161, y: -12438.078524274873
Angular: 267.8733590245247, First Return Dist: 12500272, First Return Amp: 5000, x: -463.86465832581507, y: -12491.662405490322
Angular: 271.464538872242, First Return Dist: 12500272, First Return Amp: 5000, x: 319.4849766432069, y: -12496.188595875277
Angular: 275.05571871995926, First Return Dist: 12500272, First Return Amp: 5000, x: 1101.5799191061087, y: -12451.639320017513
Angular: 278.64689856767654, First Return Dist: 12500272, First Return Amp: 5000, x: 1879.3486986178857, y: -12358.189533381792
Angular: 282.23807841539383, First Return Dist: 12500272, First Return Amp: 5000, x: 2649.736834591059, y: -12216.206235218662
Angular: 285.8292582631111, First Return Dist: 12500272, First Return Amp: 5000, x: 3409.7188319580096, y: -12026.247027272262
Angular: 289.4204381108284, First Return Dist: 12500272, First Return Amp: 5000, x: 4156.310063000417, y: -11789.057923947337
Angular: 293.0116179585457, First Return Dist: 12500272, First Return Amp: 5000, x: 4886.578488682929, y: -11505.57042253557
Angular: 296.60279780626297, First Return Dist: 12500272, First Return Amp: 5000, x: 5597.656173458817, y: -11176.897845007014
Angular: 300.19397765398026, First Return Dist: 12500272, First Return Amp: 5000, x: 6286.750548326137, y: -10804.330965733372
Angular: 303.78515750169754, First Return Dist: 12500272, First Return Amp: 5000, x: 6951.155377901827, y: -10389.332942313982
Angular: 307.3763373494148, First Return Dist: 12500272, First Return Amp: 5000, x: 7588.261388443312, y: -9933.533569412466
Angular: 310.9675171971321, First Return Dist: 12500272, First Return Amp: 5000, x: 8195.566515079092, y: -9438.722878170453
Angular: 314.5586970448494, First Return Dist: 12500272, First Return Amp: 5000, x: 8770.685728004875, y: -8906.844106335058
Angular: 318.1498768925667, First Return Dist: 12500272, First Return Amp: 5000, x: 9311.36039905552, y: -8339.986066708065
Angular: 321.74105674028397, First Return Dist: 12500272, First Return Amp: 5000, x: 9815.46717186811, y: -7740.374943887632
Angular: 325.33223658800125, First Return Dist: 12500272, First Return Amp: 5000, x: 10281.026300800826, y: -7110.365551518829
Angular: 328.92341643571854, First Return Dist: 12500272, First Return Amp: 5000, x: 10706.209425858895, y: -6452.432084387573
Angular: 332.5145962834358, First Return Dist: 12500272, First Return Amp: 5000, x: 11089.346753093489, y: -5769.158401676879
Angular: 336.1057761311531, First Return Dist: 12500272, First Return Amp: 5000, x: 11428.933612274572, y: -5063.227879545268
Angular: 339.6969559788704, First Return Dist: 12500272, First Return Amp: 5000, x: 11723.636366084162, y: -4337.412872878594
Angular: 343.2881358265877, First Return Dist: 12500272, First Return Amp: 5000, x: 11972.297647623114, y: -3594.5638276016225
Angular: 346.87931567430496, First Return Dist: 12500272, First Return Amp: 5000, x: 12173.94090566268, y: -2837.5980863076775
Angular: 350.47049552202225, First Return Dist: 12500272, First Return Amp: 5000, x: 12327.774239790408, y: -2069.4884311694095
Angular: 354.06167536973953, First Return Dist: 12500272, First Return Amp: 5000, x: 12433.193510389016, y: -1293.2514091252672
Angular: 357.6528552174568, First Return Dist: 12500272, First Return Amp: 5000, x: 12489.784711234444, y: -511.9354851915659

Circle Number: 146719
------------------------------------------------------------
Angular: 187.98537269234657, First Return Dist: 12501272, First Return Amp: 5000, x: -12380.054248921864, y: -1736.6802848353334
Angular: 191.57655254006383, First Return Dist: 12501272, First Return Amp: 5000, x: -12246.964321401794, y: -2508.7181045895727
Angular: 195.16773238778114, First Return Dist: 12501272, First Return Amp: 5000, x: -12065.777689873183, y: -3270.903599396131
Angular: 198.75891223549846, First Return Dist: 12501272, First Return Amp: 5000, x: -11837.20591677373, y: -4020.2434878849094
Angular: 202.3500920832157, First Return Dist: 12501272, First Return Amp: 5000, x: -11562.146657116304, y: -4753.794936397477
Angular: 205.941271930933, First Return Dist: 12501272, First Return Amp: 5000, x: -11241.680133186957, y: -5468.6771161857505
Angular: 209.53245177865028, First Return Dist: 12501272, First Return Amp: 5000, x: -10877.064892258435, y: -6162.08251710272
Angular: 213.12363162636757, First Return Dist: 12501272, First Return Amp: 5000, x: -10469.732863979563, y: -6831.2879733539485
Angular: 216.71481147408485, First Return Dist: 12501272, First Return Amp: 5000, x: -10021.283736851365, y: -7473.665358008905
Angular: 220.30599132180214, First Return Dist: 12501272, First Return Amp: 5000, x: -9533.47867587475, y: -8086.691904272439
Angular: 223.8971711695194, First Return Dist: 12501272, First Return Amp: 5000, x: -9008.233406042145, y: -8667.960112982197
Angular: 227.4883510172367, First Return Dist: 12501272, First Return Amp: 5000, x: -8447.61068883564, y: -9215.18720742307
Angular: 231.07953086495402, First Return Dist: 12501272, First Return Amp: 5000, x: -7853.8122212784765, y: -9726.224098327204
Angular: 234.67071071267128, First Return Dist: 12501272, First Return Amp: 5000, x: -7229.169989353906, y: -10199.063823852111
Angular: 238.26189056038857, First Return Dist: 12501272, First Return Amp: 5000, x: -6576.137109748764, y: -10631.849431391003
Angular: 241.85307040810585, First Return Dist: 12501272, First Return Amp: 5000, x: -5897.278195888384, y: -11022.881270261574
Angular: 245.44425025582314, First Return Dist: 12501272, First Return Amp: 5000, x: -5195.2592860975965, y: -11370.623666633273
Angular: 249.03543010354042, First Return Dist: 12501272, First Return Amp: 5000, x: -4472.837373442294, y: -11673.71095447895
Angular: 252.6266099512577, First Return Dist: 12501272, First Return Amp: 5000, x: -3732.849578370494, y: -11930.95283886594
Angular: 256.217789798975, First Return Dist: 12501272, First Return Amp: 5000, x: -2978.2020066742493, y: -12141.339070523707
Angular: 259.8089696466923, First Return Dist: 12501272, First Return Amp: 5000, x: -2211.8583365299723, y: -12304.043413329899
Angular: 263.40014949440956, First Return Dist: 12501272, First Return Amp: 5000, x: -1436.8281794384893, y: -12418.426889133561
Angular: 266.99132934212685, First Return Dist: 12501272, First Return Amp: 5000, x: -656.1552607740869, y: -12484.040287172358
Angular: 270.58250918984413, First Return Dist: 12501272, First Return Amp: 5000, x: 127.09453363951232, y: -12500.625928228674
Angular: 274.1736890375614, First Return Dist: 12501272, First Return Amp: 5000, x: 909.8451979825778, y: -12468.118676596403
